id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possession,offspring,offspring_identified
3077,33.0,Self Enquiry,1,13.0,salaried,FEMALE,3.0,4.0,basic,4.0,1.0,0,4,executive,309300.0,0.0,結婚済み,車なし,2,0
3078,31.0,Self Enquiry,1,13.0,salaried,FEMALE,2.0,4.0,deluxe,4.0,2.0,0,3,manager,351765.0,0.0,未婚,車あり,1,0
3079,52.0,Company Invited,1,15.0,salaried,FEMALE,2.0,3.0,standard,4.0,2.0,0,5,seniormanager,400000.0,0.0,未婚,車なし,1,0
3080,,Company Invited,1,25.0,salaried,MALE,2.0,3.0,deluxe,4.0,5.0,0,4,manager,,0.0,結婚済み,車あり,1,0
3081,55.0,Self Enquiry,1,9.0,salaried,MALE,3.0,3.0,superdeluxe,3.0,2.0,0,4,avp,470000.0,0.0,離婚済み,車あり,1,0
3082,31.0,Self Enquiry,2,7.0,smallbusiness,MALE,3.0,5.0,standard,4.0,2.0,0,1,seniormanager,368775.0,0.0,未婚,車あり,2,0
3083,33.0,Company Invited,2,35.0,smallbusiness,FEMALE,4.0,5.0,deluxe,4.0,2.0,0,2,manager,369135.0,0.0,未婚,車なし,3,0
3084,29.0,Company Invited,3,27.0,salaried,MALE,4.0,5.0,standard,4.0,2.0,0,2,seniormanager,374595.0,0.0,未婚,車あり,3,0
3085,48.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,3.0,5.0,deluxe,4.0,2.0,0,2,manager,429915.0,0.0,結婚済み,車あり,2,0
3086,26.0,Company Invited,2,17.0,largebusiness,MALE,3.0,5.0,basic,4.0,2.0,0,2,executive,320160.0,1.0,独身,車なし,2,0
3087,49.0,Self Enquiry,3,8.0,smallbusiness,MALE,4.0,5.0,standard,5.0,7.0,0,1,seniormanager,426375.0,0.0,独身,車あり,3,0
3088,37.0,Company Invited,1,7.0,salaried,FEMALE,3.0,5.0,standard,4.0,3.0,0,2,seniormanager,400000.0,1.0,結婚済み,車なし,2,0
3089,38.0,Self Enquiry,1,14.0,salaried,MALE,3.0,5.0,basic,5.0,3.0,0,2,executive,359160.0,1.0,結婚済み,車あり,2,0
3090,50.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,4.0,5.0,basic,5.0,3.0,0,2,avp,523815.0,0.0,独身,車なし,3,0
3091,47.0,Self Enquiry,1,31.0,salaried,MALE,3.0,5.0,superdeluxe,5.0,3.0,1,2,avp,547290.0,0.0,結婚済み,車あり,2,0
3092,48.0,Self Enquiry,2,20.0,smallbusiness,MALE,4.0,4.0,king,5.0,,0,2,seniormanager,486015.0,0.0,離婚済み,車あり,3,0
3093,48.0,Self Enquiry,3,10.0,salaried,FEMALE,3.0,5.0,standard,4.0,7.0,0,2,seniormanager,366000.0,0.0,未婚,車あり,0,0
3094,51.0,Company Invited,2,14.0,salaried,MALE,3.0,4.0,standard,4.0,1.0,0,1,seniormanager,500000.0,1.0,結婚済み,車あり,1,0
3095,55.0,Self Enquiry,3,11.0,salaried,FEMALE,3.0,5.0,standard,4.0,4.0,0,1,seniormanager,425100.0,0.0,結婚済み,車あり,0,0
3096,41.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,4.0,deluxe,4.0,2.0,0,1,manager,312885.0,0.0,離婚済み,車あり,0,0
3097,32.0,Company Invited,3,15.0,smallbusiness,MALE,3.0,4.0,standard,4.0,6.0,0,2,seniormanager,416310.0,0.0,結婚済み,車あり,1,0
3098,21.0,Company Invited,2,13.0,salaried,MALE,3.0,4.0,basic,4.0,1.0,0,2,seniormanager,313815.0,0.0,独身,車なし,0,0
3099,36.0,Company Invited,2,8.0,smallbusiness,MALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,341250.0,0.0,離婚済み,車あり,1,0
3100,20.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,4.0,basic,4.0,2.0,0,2,executive,353100.0,0.0,未婚,車あり,1,0
3101,24.0,Company Invited,2,7.0,smallbusiness,FEMALE,3.0,4.0,superdeluxe,4.0,1.0,0,2,avp,479445.0,1.0,離婚済み,車なし,0,0
3102,40.0,Company Invited,3,,smallbusiness,FEMALE,2.0,3.0,deluxe,5.0,1.0,0,4,manager,296400.0,0.0,独身,車あり,0,0
3103,35.0,Self Enquiry,1,11.0,salaried,MALE,3.0,5.0,standard,4.0,2.0,0,2,seniormanager,459570.0,0.0,結婚済み,車あり,1,0
3104,45.0,Company Invited,1,12.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,7.0,0,2,executive,,0.0,離婚済み,車あり,1,0
3105,33.0,Self Enquiry,1,5.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,1,seniormanager,516270.0,0.0,未婚,車あり,1,0
3106,38.0,Company Invited,1,7.0,salaried,FEMALE,3.0,5.0,standard,4.0,3.0,0,1,seniormanager,423165.0,0.0,離婚済み,車なし,1,0
3107,53.0,Self Enquiry,1,10.0,salaried,FEMALE,3.0,4.0,superdeluxe,5.0,4.0,0,2,avp,544875.0,0.0,離婚済み,車あり,1,0
3108,52.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,4.0,standard,4.0,5.0,0,1,seniormanager,470025.0,0.0,結婚済み,車なし,0,0
3109,44.0,Self Enquiry,1,8.0,salaried,MALE,3.0,4.0,standard,4.0,2.0,1,2,seniormanager,436020.0,0.0,結婚済み,車あり,1,0
3110,27.0,Self Enquiry,1,20.0,smallbusiness,MALE,4.0,5.0,deluxe,5.0,2.0,0,2,manager,387000.0,0.0,結婚済み,車あり,3,0
3111,35.0,Company Invited,3,18.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,1.0,0,4,executive,253425.0,1.0,未婚,車あり,2,0
3112,33.0,Company Invited,2,15.0,largebusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,400000.0,0.0,未婚,車なし,0,0
3113,36.0,Self Enquiry,3,16.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,379770.0,0.0,未婚,車なし,0,0
3114,39.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,4.0,standard,4.0,7.0,0,3,seniormanager,404925.0,1.0,独身,車なし,0,0
3115,30.0,Company Invited,2,12.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,398880.0,0.0,結婚済み,車あり,0,0
3116,42.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,2.0,0,4,executive,330000.0,1.0,離婚済み,車なし,1,0
3117,25.0,Company Invited,2,16.0,smallbusiness,MALE,2.0,4.0,basic,4.0,3.0,0,3,executive,344265.0,0.0,離婚済み,車あり,0,0
3118,47.0,Company Invited,2,6.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,406215.0,0.0,未婚,車なし,1,0
3119,36.0,Self Enquiry,3,17.0,smallbusiness,MALE,2.0,4.0,basic,4.0,5.0,0,4,executive,271485.0,0.0,独身,車あり,0,0
3120,39.0,Self Enquiry,3,,smallbusiness,MALE,2.0,4.0,basic,4.0,2.0,0,3,executive,311400.0,1.0,独身,車あり,1,0
3121,23.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,3.0,0,4,executive,300000.0,0.0,独身,車なし,0,0
3122,46.0,Self Enquiry,2,14.0,smallbusiness,FEMALE,2.0,4.0,deluxe,4.0,7.0,0,3,manager,331260.0,0.0,未婚,車あり,1,0
3123,35.0,Company Invited,3,8.0,salaried,FEMALE,2.0,4.0,superdeluxe,4.0,1.0,0,3,avp,416475.0,0.0,離婚済み,車なし,1,0
3124,46.0,Self Enquiry,3,8.0,salaried,MALE,2.0,4.0,standard,5.0,2.0,0,3,seniormanager,478620.0,0.0,離婚済み,車なし,0,0
3125,43.0,Self Enquiry,3,16.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,317925.0,0.0,結婚済み,車なし,0,0
3126,45.0,Self Enquiry,2,19.0,salaried,FEMALE,2.0,4.0,deluxe,4.0,2.0,0,3,manager,268395.0,0.0,結婚済み,車なし,0,0
3127,37.0,Self Enquiry,2,13.0,salaried,MALE,2.0,4.0,deluxe,4.0,3.0,0,4,manager,348885.0,0.0,結婚済み,車あり,0,0
3128,55.0,Self Enquiry,3,7.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,382260.0,0.0,結婚済み,車あり,1,0
3129,54.0,Self Enquiry,3,11.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,349680.0,0.0,結婚済み,車なし,1,0
3130,23.0,Self Enquiry,2,10.0,smallbusiness,MALE,2.0,4.0,basic,4.0,3.0,1,4,executive,252030.0,0.0,結婚済み,車なし,0,0
3131,56.0,Company Invited,2,7.0,largebusiness,MALE,2.0,4.0,standard,4.0,2.0,1,3,seniormanager,500000.0,1.0,結婚済み,車なし,0,0
3132,54.0,Company Invited,2,7.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,5.0,1.0,1,3,avp,484680.0,0.0,結婚済み,車あり,0,0
3133,43.0,Self Enquiry,1,10.0,smallbusiness,MALE,2.0,4.0,basic,4.0,3.0,0,3,seniormanager,451575.0,0.0,独身,車あり,1,0
3134,32.0,Company Invited,1,16.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,420000.0,0.0,未婚,車なし,0,0
3135,30.0,Self Enquiry,1,10.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,1.0,0,5,executive,261030.0,0.0,結婚済み,車なし,0,0
3136,31.0,Self Enquiry,1,12.0,largebusiness,MALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,382740.0,0.0,結婚済み,車あり,0,0
3137,19.0,Self Enquiry,1,26.0,largebusiness,MALE,2.0,4.0,basic,4.0,2.0,0,4,executive,258585.0,1.0,独身,車あり,1,0
3138,52.0,Self Enquiry,1,16.0,salaried,FEMALE,2.0,4.0,deluxe,4.0,1.0,0,3,manager,356850.0,0.0,結婚済み,車なし,0,0
3139,45.0,Self Enquiry,1,8.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,375210.0,0.0,未婚,車あり,1,0
3140,43.0,Self Enquiry,1,15.0,salaried,MALE,2.0,5.0,king,5.0,7.0,0,3,avp,484155.0,0.0,結婚済み,車あり,1,0
3141,33.0,Self Enquiry,1,16.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,400000.0,0.0,未婚,車なし,0,0
3142,52.0,Company Invited,1,9.0,salaried,FEMALE,2.0,4.0,standard,4.0,4.0,1,4,seniormanager,488715.0,0.0,未婚,車あり,0,0
3143,53.0,Self Enquiry,2,17.0,salaried,MALE,3.0,1.0,standard,4.0,6.0,0,2,seniormanager,329055.0,0.0,結婚済み,車なし,2,0
3144,35.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,,deluxe,5.0,3.0,0,2,manager,361650.0,0.0,未婚,車あり,1,0
3145,41.0,Company Invited,2,15.0,smallbusiness,MALE,2.0,2.0,deluxe,4.0,1.0,0,1,manager,336870.0,0.0,離婚済み,車あり,1,0
3146,39.0,Company Invited,3,23.0,smallbusiness,FEMALE,2.0,1.0,superdeluxe,4.0,2.0,0,2,avp,366330.0,0.0,結婚済み,車なし,1,0
3147,28.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,2.0,basic,4.0,6.0,0,1,executive,270975.0,0.0,離婚済み,車なし,1,0
3148,39.0,Company Invited,3,,salaried,MALE,3.0,1.0,basic,4.0,3.0,0,4,executive,311490.0,1.0,結婚済み,車あり,2,0
3149,35.0,Self Enquiry,3,10.0,salaried,MALE,3.0,2.0,deluxe,4.0,1.0,0,3,manager,349515.0,0.0,結婚済み,車なし,2,0
3150,35.0,Company Invited,2,8.0,salaried,MALE,3.0,5.0,standard,4.0,5.0,0,1,seniormanager,380385.0,0.0,結婚済み,車なし,1,0
3151,43.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,5.0,deluxe,5.0,7.0,0,1,manager,400000.0,0.0,未婚,車なし,1,0
3152,59.0,Self Enquiry,1,6.0,salaried,MALE,3.0,5.0,standard,4.0,2.0,0,2,seniormanager,380475.0,0.0,未婚,車あり,1,0
3153,24.0,Self Enquiry,1,11.0,largebusiness,MALE,3.0,5.0,basic,4.0,3.0,0,2,executive,319710.0,0.0,結婚済み,車あり,1,0
3154,50.0,Self Enquiry,1,13.0,salaried,MALE,3.0,5.0,standard,4.0,5.0,0,2,avp,470000.0,0.0,結婚済み,車なし,1,0
3155,50.0,Self Enquiry,1,13.0,salaried,FEMALE,3.0,5.0,standard,5.0,5.0,0,1,seniormanager,503940.0,0.0,離婚済み,車なし,1,0
3156,45.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,5.0,standard,4.0,2.0,0,5,seniormanager,438210.0,1.0,未婚,車なし,1,0
3157,42.0,Self Enquiry,2,15.0,salaried,MALE,2.0,5.0,standard,4.0,5.0,0,3,seniormanager,400000.0,0.0,離婚済み,車あり,1,0
3158,52.0,Company Invited,3,14.0,salaried,FEMALE,2.0,5.0,deluxe,4.0,2.0,0,4,manager,317940.0,0.0,離婚済み,車なし,1,0
3159,52.0,Self Enquiry,2,8.0,largebusiness,MALE,3.0,4.0,basic,5.0,2.0,0,2,avp,417315.0,0.0,離婚済み,車あり,2,0
3160,49.0,Self Enquiry,2,31.0,largebusiness,FEMALE,3.0,4.0,deluxe,4.0,7.0,0,2,manager,400000.0,0.0,結婚済み,車なし,1,0
3161,42.0,Self Enquiry,3,12.0,smallbusiness,MALE,3.0,4.0,deluxe,5.0,3.0,0,2,manager,365535.0,0.0,結婚済み,車あり,1,0
3162,47.0,Self Enquiry,3,7.0,salaried,MALE,3.0,5.0,basic,5.0,5.0,0,2,executive,365610.0,0.0,未婚,車なし,2,0
3163,56.0,Self Enquiry,2,32.0,smallbusiness,MALE,3.0,4.0,deluxe,4.0,2.0,0,2,manager,445905.0,0.0,結婚済み,車あり,1,0
3164,39.0,Company Invited,2,13.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,1,seniormanager,288840.0,0.0,結婚済み,車なし,2,0
3165,35.0,Self Enquiry,2,7.0,salaried,MALE,3.0,4.0,basic,4.0,7.0,0,2,executive,400000.0,0.0,離婚済み,車なし,2,0
3166,42.0,Self Enquiry,2,6.0,smallbusiness,MALE,3.0,4.0,deluxe,5.0,1.0,0,1,manager,346005.0,0.0,結婚済み,車あり,1,0
3167,41.0,Company Invited,2,7.0,smallbusiness,FEMALE,3.0,4.0,deluxe,5.0,7.0,0,2,manager,364440.0,0.0,独身,車あり,2,0
3168,55.0,Self Enquiry,3,13.0,largebusiness,MALE,3.0,4.0,king,4.0,2.0,0,2,avp,511545.0,0.0,結婚済み,車なし,2,0
3169,45.0,Company Invited,3,30.0,salaried,MALE,3.0,4.0,superdeluxe,4.0,5.0,0,2,avp,529425.0,0.0,未婚,車なし,1,0
3170,33.0,Self Enquiry,3,31.0,smallbusiness,MALE,3.0,4.0,deluxe,4.0,3.0,0,2,manager,332025.0,0.0,未婚,車あり,1,0
3171,40.0,Company Invited,2,10.0,largebusiness,MALE,3.0,5.0,deluxe,4.0,3.0,0,1,manager,361035.0,0.0,未婚,車あり,2,0
3172,45.0,Company Invited,2,16.0,smallbusiness,FEMALE,3.0,4.0,deluxe,5.0,3.0,0,2,manager,310000.0,0.0,未婚,車あり,1,0
3173,25.0,Company Invited,1,9.0,largebusiness,FEMALE,2.0,5.0,basic,4.0,3.0,0,3,executive,321675.0,1.0,結婚済み,車あり,1,0
3174,48.0,Company Invited,1,12.0,salaried,MALE,2.0,5.0,standard,4.0,5.0,0,3,seniormanager,392655.0,0.0,結婚済み,車あり,1,0
3175,36.0,Company Invited,1,7.0,salaried,FEMALE,2.0,5.0,deluxe,4.0,3.0,1,3,manager,355005.0,0.0,結婚済み,車あり,1,0
3176,55.0,Self Enquiry,2,11.0,smallbusiness,FEMALE,3.0,4.0,superdeluxe,5.0,6.0,1,1,avp,503895.0,0.0,結婚済み,車なし,2,0
3177,55.0,Self Enquiry,1,7.0,smallbusiness,MALE,3.0,5.0,basic,4.0,7.0,0,2,executive,320000.0,1.0,結婚済み,車あり,1,0
3178,48.0,Company Invited,1,8.0,salaried,MALE,3.0,4.0,standard,4.0,7.0,0,2,seniormanager,432735.0,1.0,結婚済み,車なし,2,0
3179,35.0,Company Invited,1,6.0,largebusiness,FEMALE,3.0,4.0,standard,4.0,5.0,0,2,seniormanager,374760.0,0.0,結婚済み,車あり,2,0
3180,29.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,4.0,3.0,0,2,executive,320000.0,0.0,独身,車あり,1,0
3181,59.0,Self Enquiry,1,15.0,smallbusiness,MALE,3.0,4.0,superdeluxe,4.0,1.0,0,1,avp,420000.0,0.0,離婚済み,車あり,2,0
3182,37.0,Self Enquiry,1,9.0,salaried,FEMALE,3.0,4.0,basic,5.0,3.0,0,1,executive,300000.0,0.0,離婚済み,車なし,1,0
3183,50.0,Self Enquiry,1,8.0,largebusiness,FEMALE,3.0,4.0,standard,4.0,2.0,0,1,seniormanager,384660.0,0.0,未婚,車あり,0,0
3184,44.0,Company Invited,1,33.0,salaried,MALE,3.0,4.0,deluxe,4.0,2.0,0,2,manager,363840.0,0.0,未婚,車あり,1,0
3185,33.0,Self Enquiry,1,8.0,smallbusiness,MALE,3.0,4.0,standard,5.0,1.0,0,2,seniormanager,358830.0,0.0,結婚済み,車あり,2,0
3186,39.0,Company Invited,1,16.0,largebusiness,FEMALE,3.0,5.0,basic,4.0,3.0,0,2,executive,311865.0,0.0,結婚済み,車なし,1,0
3187,36.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,3.0,4.0,standard,5.0,3.0,1,2,seniormanager,526350.0,0.0,結婚済み,車あり,1,0
3188,21.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,4.0,3.0,1,2,executive,300000.0,0.0,独身,車あり,1,0
3189,33.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,4.0,3.0,1,2,executive,312975.0,0.0,離婚済み,車なし,1,0
3190,33.0,Self Enquiry,1,27.0,smallbusiness,FEMALE,3.0,6.0,basic,4.0,5.0,0,1,executive,319185.0,1.0,離婚済み,車あり,1,0
3191,34.0,Company Invited,2,,smallbusiness,FEMALE,1.0,3.0,deluxe,4.0,3.0,0,2,manager,300000.0,0.0,独身,車あり,0,0
3192,30.0,Company Invited,2,16.0,smallbusiness,FEMALE,1.0,3.0,basic,4.0,2.0,0,2,executive,257865.0,0.0,独身,車なし,0,0
3193,45.0,Self Enquiry,3,13.0,smallbusiness,FEMALE,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,378330.0,1.0,結婚済み,車あり,1,0
3194,40.0,Company Invited,1,13.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,2.0,0,2,executive,359280.0,0.0,結婚済み,車あり,1,0
3195,28.0,Company Invited,1,,smallbusiness,FEMALE,2.0,2.0,basic,4.0,3.0,0,2,executive,293070.0,0.0,結婚済み,車あり,1,0
3196,39.0,Company Invited,1,13.0,salaried,MALE,2.0,2.0,standard,4.0,1.0,0,1,seniormanager,391515.0,0.0,結婚済み,車なし,1,0
3197,41.0,Self Enquiry,1,13.0,smallbusiness,MALE,2.0,1.0,superdeluxe,4.0,2.0,0,2,avp,475530.0,0.0,結婚済み,車なし,1,0
3198,31.0,Self Enquiry,3,9.0,smallbusiness,MALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,377910.0,0.0,離婚済み,車あり,1,0
3199,35.0,Self Enquiry,3,14.0,smallbusiness,FEMALE,2.0,5.0,basic,4.0,2.0,0,4,executive,337185.0,0.0,未婚,車なし,1,0
3200,43.0,Self Enquiry,2,23.0,smallbusiness,MALE,4.0,4.0,deluxe,4.0,2.0,0,4,manager,400000.0,0.0,離婚済み,車なし,3,0
3201,35.0,Company Invited,2,5.0,largebusiness,MALE,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,400000.0,0.0,結婚済み,車なし,2,0
3202,45.0,Self Enquiry,2,9.0,smallbusiness,FEMALE,3.0,4.0,standard,4.0,2.0,0,4,seniormanager,360000.0,0.0,離婚済み,車なし,2,0
3203,43.0,Company Invited,2,10.0,smallbusiness,MALE,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,309930.0,0.0,結婚済み,車なし,2,0
3204,43.0,Self Enquiry,3,8.0,smallbusiness,MALE,3.0,4.0,basic,4.0,7.0,0,3,executive,427830.0,1.0,未婚,車あり,2,0
3205,30.0,Self Enquiry,2,8.0,smallbusiness,MALE,4.0,5.0,basic,5.0,3.0,0,4,executive,338460.0,0.0,結婚済み,車あり,3,0
3206,48.0,Company Invited,2,10.0,smallbusiness,MALE,3.0,4.0,superdeluxe,4.0,2.0,0,5,avp,459000.0,0.0,離婚済み,車なし,2,0
3207,37.0,Self Enquiry,3,8.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,5.0,0,3,executive,280065.0,1.0,離婚済み,車なし,2,0
3208,43.0,Self Enquiry,2,14.0,smallbusiness,MALE,4.0,4.0,superdeluxe,4.0,7.0,0,4,avp,500000.0,0.0,結婚済み,車あり,3,0
3209,39.0,Self Enquiry,2,10.0,salaried,FEMALE,4.0,4.0,deluxe,5.0,5.0,0,4,manager,356670.0,0.0,未婚,車あり,3,0
3210,,Company Invited,3,17.0,largebusiness,MALE,3.0,5.0,basic,4.0,2.0,0,2,executive,251535.0,1.0,独身,車なし,2,0
3211,53.0,Company Invited,2,14.0,smallbusiness,FEMALE,3.0,5.0,basic,4.0,1.0,0,1,executive,300000.0,0.0,結婚済み,車あり,2,0
3212,44.0,Self Enquiry,2,9.0,smallbusiness,MALE,3.0,5.0,deluxe,4.0,1.0,0,2,manager,312420.0,0.0,未婚,車あり,1,0
3213,37.0,Self Enquiry,3,8.0,salaried,MALE,3.0,5.0,deluxe,4.0,4.0,0,2,manager,326070.0,0.0,結婚済み,車なし,1,0
3214,40.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,3.0,5.0,deluxe,5.0,3.0,0,2,manager,337785.0,0.0,結婚済み,車あり,1,0
3215,49.0,Self Enquiry,3,7.0,smallbusiness,FEMALE,3.0,5.0,standard,4.0,2.0,0,2,seniormanager,370020.0,0.0,離婚済み,車あり,2,0
3216,35.0,Self Enquiry,2,12.0,smallbusiness,MALE,3.0,5.0,deluxe,4.0,5.0,0,2,manager,324105.0,0.0,未婚,車あり,1,0
3217,49.0,Self Enquiry,1,7.0,salaried,MALE,4.0,4.0,standard,4.0,2.0,0,2,seniormanager,382560.0,0.0,結婚済み,車あり,1,0
3218,31.0,Self Enquiry,1,8.0,smallbusiness,MALE,4.0,5.0,basic,4.0,3.0,0,1,executive,305160.0,0.0,離婚済み,車あり,1,0
3219,37.0,Company Invited,1,8.0,smallbusiness,FEMALE,4.0,5.0,standard,5.0,7.0,0,1,seniormanager,390000.0,0.0,未婚,車なし,1,0
3220,39.0,Company Invited,2,9.0,salaried,FEMALE,3.0,5.0,deluxe,5.0,7.0,1,2,manager,347760.0,0.0,未婚,車あり,1,0
3221,39.0,Company Invited,1,33.0,smallbusiness,MALE,3.0,5.0,deluxe,4.0,3.0,0,2,manager,325215.0,0.0,結婚済み,車なし,1,0
3222,37.0,Company Invited,1,9.0,largebusiness,FEMALE,3.0,5.0,basic,4.0,5.0,0,2,executive,316665.0,0.0,結婚済み,車あり,2,0
3223,38.0,Company Invited,1,9.0,smallbusiness,MALE,3.0,5.0,deluxe,4.0,2.0,0,2,manager,342435.0,0.0,結婚済み,車あり,1,0
3224,26.0,Self Enquiry,1,,largebusiness,MALE,3.0,5.0,deluxe,4.0,3.0,0,3,manager,308235.0,0.0,独身,車なし,2,0
3225,39.0,Self Enquiry,1,12.0,largebusiness,MALE,3.0,4.0,basic,4.0,2.0,0,3,executive,400000.0,0.0,結婚済み,車あり,2,0
3226,38.0,Self Enquiry,1,16.0,largebusiness,FEMALE,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,469485.0,0.0,離婚済み,車なし,2,0
3227,49.0,Company Invited,1,8.0,largebusiness,MALE,3.0,4.0,standard,4.0,5.0,0,3,seniormanager,422160.0,0.0,離婚済み,車なし,2,0
3228,25.0,Self Enquiry,1,13.0,smallbusiness,MALE,3.0,4.0,basic,4.0,2.0,0,4,executive,300000.0,0.0,結婚済み,車なし,2,0
3229,47.0,Company Invited,1,5.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,5,seniormanager,404625.0,0.0,結婚済み,車なし,2,0
3230,32.0,Company Invited,1,9.0,smallbusiness,FEMALE,1.0,3.0,basic,4.0,2.0,0,4,executive,252375.0,0.0,離婚済み,車なし,0,0
3231,39.0,Company Invited,1,16.0,smallbusiness,MALE,1.0,1.0,basic,4.0,2.0,0,4,executive,263340.0,0.0,結婚済み,車あり,0,0
3232,45.0,Company Invited,1,,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,5.0,0,4,manager,303720.0,0.0,独身,車あり,1,0
3233,35.0,Company Invited,3,14.0,salaried,FEMALE,2.0,3.0,standard,4.0,1.0,0,2,seniormanager,377490.0,1.0,未婚,車あり,1,0
3234,39.0,Self Enquiry,2,25.0,smallbusiness,MALE,2.0,3.0,deluxe,5.0,1.0,0,2,manager,366075.0,0.0,未婚,車なし,1,0
3235,57.0,Self Enquiry,2,12.0,salaried,MALE,2.0,3.0,superdeluxe,4.0,2.0,0,1,avp,562845.0,0.0,離婚済み,車なし,1,0
3236,42.0,Company Invited,3,8.0,salaried,MALE,2.0,3.0,standard,4.0,4.0,0,1,seniormanager,366045.0,0.0,結婚済み,車あり,0,0
3237,26.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,3.0,basic,4.0,1.0,0,2,executive,260535.0,1.0,独身,車あり,0,0
3238,28.0,Company Invited,3,24.0,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,2.0,0,2,manager,300000.0,1.0,結婚済み,車なし,0,0
3239,33.0,Self Enquiry,2,14.0,smallbusiness,FEMALE,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,346095.0,0.0,未婚,車あり,1,0
3240,37.0,Self Enquiry,2,10.0,salaried,FEMALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,339375.0,0.0,未婚,車あり,1,0
3241,53.0,Self Enquiry,3,10.0,smallbusiness,MALE,2.0,3.0,deluxe,4.0,1.0,0,2,manager,260000.0,0.0,独身,車あり,1,0
3242,35.0,Self Enquiry,3,7.0,salaried,MALE,2.0,3.0,basic,4.0,1.0,0,1,executive,264075.0,0.0,離婚済み,車あり,0,0
3243,36.0,Self Enquiry,3,9.0,salaried,FEMALE,2.0,3.0,basic,4.0,5.0,0,2,executive,257190.0,0.0,結婚済み,車あり,0,0
3244,35.0,Company Invited,3,16.0,salaried,MALE,2.0,3.0,basic,4.0,2.0,0,1,executive,263010.0,1.0,離婚済み,車なし,0,0
3245,35.0,Company Invited,2,12.0,largebusiness,MALE,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,355215.0,0.0,未婚,車なし,0,0
3246,37.0,Company Invited,2,14.0,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,1.0,0,2,manager,326460.0,0.0,結婚済み,車なし,0,0
3247,52.0,Company Invited,2,14.0,largebusiness,FEMALE,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,371100.0,0.0,未婚,車なし,0,0
