Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,married,car_possession,offspring,offspring_identified,ProdTaken
37.0,Self Enquiry,2,6.0,smallbusiness,FEMALE,2.0,3.0,standard,4.0,1.0,1,1,seniormanager,400000.0,離婚済み,車なし,1,0,1
49.0,Self Enquiry,2,8.0,salaried,FEMALE,2.0,3.0,standard,4.0,1.0,1,1,seniormanager,374640.0,結婚済み,車なし,1,0,0
42.0,Company Invited,2,14.0,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,2.0,1,2,manager,264585.0,結婚済み,車あり,1,0,1
39.0,Company Invited,1,18.0,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,2.0,0,1,manager,328170.0,離婚済み,車あり,1,0,0
35.0,Self Enquiry,1,11.0,smallbusiness,FEMALE,2.0,3.0,standard,4.0,1.0,0,1,executive,257265.0,結婚済み,車なし,1,0,0
36.0,Company Invited,1,15.0,salaried,FEMALE,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,381735.0,未婚,車あり,1,0,0
32.0,Company Invited,1,9.0,smallbusiness,MALE,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,413040.0,結婚済み,車なし,1,0,0
54.0,Self Enquiry,1,7.0,salaried,FEMALE,2.0,3.0,deluxe,4.0,2.0,0,2,manager,381450.0,未婚,車なし,1,0,0
31.0,Company Invited,1,21.0,smallbusiness,FEMALE,1.0,3.0,basic,4.0,2.0,0,2,executive,250000.0,結婚済み,車なし,0,0,0
41.0,Company Invited,1,26.0,largebusiness,FEMALE,2.0,3.0,deluxe,4.0,3.0,0,2,manager,366570.0,独身,車なし,1,0,1
35.0,Self Enquiry,1,8.0,salaried,FEMALE,1.0,3.0,standard,4.0,4.0,0,2,seniormanager,385470.0,結婚済み,車なし,0,0,0
25.0,Self Enquiry,1,10.0,largebusiness,FEMALE,1.0,3.0,standard,4.0,1.0,0,1,seniormanager,266565.0,離婚済み,車あり,0,0,0
32.0,Company Invited,1,14.0,salaried,FEMALE,1.0,3.0,standard,4.0,2.0,0,2,seniormanager,360000.0,未婚,車なし,0,0,0
29.0,Self Enquiry,1,10.0,salaried,FEMALE,1.0,3.0,standard,4.0,2.0,0,2,seniormanager,358095.0,未婚,車あり,0,0,0
50.0,Self Enquiry,1,7.0,salaried,MALE,1.0,3.0,standard,4.0,2.0,0,1,seniormanager,442110.0,結婚済み,車あり,0,0,0
56.0,Self Enquiry,1,28.0,salaried,MALE,2.0,3.0,superdeluxe,5.0,6.0,0,1,avp,533670.0,独身,車なし,1,0,0
51.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,4.0,superdeluxe,5.0,4.0,0,4,avp,469830.0,独身,車なし,0,1,0
48.0,Company Invited,1,8.0,salaried,FEMALE,3.0,3.0,king,4.0,4.0,0,1,vp,568275.0,結婚済み,車あり,0,1,0
28.0,Company Invited,1,18.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,3.0,0,4,executive,259245.0,結婚済み,車あり,0,0,1
35.0,Company Invited,2,15.0,salaried,MALE,2.0,4.0,superdeluxe,4.0,2.0,0,1,avp,448140.0,離婚済み,車なし,0,0,0
54.0,Company Invited,3,13.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,1.0,0,2,seniormanager,469290.0,離婚済み,車なし,0,0,0
32.0,Self Enquiry,2,17.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,353805.0,離婚済み,車なし,1,0,0
39.0,Self Enquiry,2,12.0,largebusiness,FEMALE,2.0,4.0,basic,4.0,2.0,0,2,executive,326235.0,未婚,車なし,1,0,0
41.0,Company Invited,3,10.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,394965.0,離婚済み,車なし,0,0,0
25.0,Self Enquiry,3,20.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,400000.0,結婚済み,車あり,0,0,0
55.0,Self Enquiry,2,14.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,5.0,3.0,0,2,avp,474960.0,独身,車あり,0,0,0
55.0,Company Invited,3,16.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,399465.0,結婚済み,車なし,0,0,0
31.0,Self Enquiry,2,9.0,smallbusiness,MALE,2.0,4.0,deluxe,4.0,2.0,0,2,manager,339210.0,結婚済み,車なし,0,0,0
44.0,Self Enquiry,2,10.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,410000.0,離婚済み,車あり,1,0,0
45.0,Company Invited,2,12.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,465660.0,結婚済み,車あり,1,0,0
50.0,Self Enquiry,3,8.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,382980.0,未婚,車なし,0,0,0
45.0,Self Enquiry,2,14.0,salaried,MALE,2.0,4.0,standard,5.0,2.0,0,1,seniormanager,522615.0,離婚済み,車あり,1,0,0
49.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,5.0,5.0,0,1,avp,360000.0,結婚済み,車なし,0,0,0
45.0,Self Enquiry,2,11.0,smallbusiness,MALE,2.0,4.0,standard,4.0,5.0,0,2,seniormanager,406095.0,離婚済み,車なし,0,0,0
49.0,Company Invited,2,13.0,salaried,FEMALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,363660.0,結婚済み,車あり,1,0,0
55.0,Company Invited,2,16.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,5.0,2.0,0,2,avp,480000.0,独身,車あり,0,0,0
49.0,Self Enquiry,2,10.0,salaried,MALE,2.0,4.0,superdeluxe,4.0,7.0,0,2,avp,474390.0,結婚済み,車あり,1,0,0
44.0,Self Enquiry,2,9.0,largebusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,424005.0,未婚,車なし,1,0,0
44.0,Company Invited,3,20.0,salaried,FEMALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,381015.0,未婚,車あり,1,0,0
26.0,Self Enquiry,2,11.0,salaried,FEMALE,2.0,4.0,basic,4.0,2.0,0,2,executive,304320.0,独身,車なし,0,0,1
23.0,Company Invited,2,7.0,salaried,MALE,2.0,4.0,basic,5.0,3.0,1,2,executive,351945.0,独身,車あり,0,0,0
53.0,Self Enquiry,2,7.0,salaried,MALE,2.0,4.0,standard,4.0,5.0,1,2,seniormanager,381840.0,独身,車あり,1,0,0
55.0,Self Enquiry,2,9.0,salaried,FEMALE,2.0,4.0,deluxe,4.0,1.0,1,2,manager,274425.0,独身,車あり,1,0,1
37.0,Company Invited,1,14.0,salaried,MALE,2.0,3.0,basic,4.0,1.0,0,2,executive,300000.0,結婚済み,車あり,1,0,0
49.0,Company Invited,1,10.0,salaried,FEMALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,372240.0,結婚済み,車なし,1,0,0
45.0,Self Enquiry,1,10.0,salaried,FEMALE,2.0,5.0,deluxe,5.0,3.0,0,1,manager,354690.0,離婚済み,車あり,1,0,0
31.0,Self Enquiry,1,5.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,1,seniormanager,400000.0,未婚,車なし,1,0,0
34.0,Company Invited,1,11.0,smallbusiness,MALE,2.0,4.0,basic,4.0,5.0,0,1,executive,284115.0,離婚済み,車あり,1,0,0
53.0,Self Enquiry,1,11.0,salaried,FEMALE,2.0,5.0,standard,4.0,2.0,0,1,seniormanager,364335.0,結婚済み,車なし,0,0,0
42.0,Self Enquiry,1,11.0,salaried,MALE,2.0,4.0,standard,4.0,5.0,0,2,seniormanager,460000.0,離婚済み,車なし,1,0,0
46.0,Self Enquiry,1,6.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,390255.0,未婚,車あり,1,0,0
29.0,Company Invited,1,15.0,smallbusiness,MALE,2.0,4.0,deluxe,5.0,3.0,0,2,manager,351060.0,未婚,車あり,1,0,0
43.0,Self Enquiry,1,25.0,largebusiness,FEMALE,2.0,4.0,standard,4.0,5.0,0,2,seniormanager,431925.0,未婚,車あり,0,0,1
36.0,Self Enquiry,1,9.0,largebusiness,FEMALE,2.0,4.0,basic,5.0,7.0,0,1,executive,315735.0,未婚,車あり,1,0,1
46.0,Self Enquiry,1,6.0,largebusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,349005.0,未婚,車なし,0,0,0
26.0,Self Enquiry,1,23.0,smallbusiness,MALE,2.0,4.0,deluxe,4.0,3.0,0,2,manager,351840.0,離婚済み,車なし,1,0,0
55.0,Self Enquiry,1,8.0,largebusiness,MALE,2.0,4.0,standard,4.0,2.0,1,1,seniormanager,370000.0,未婚,車あり,0,0,0
39.0,Self Enquiry,3,29.0,smallbusiness,FEMALE,3.0,1.0,basic,5.0,2.0,0,2,executive,314085.0,結婚済み,車あり,2,0,0
44.0,Company Invited,1,35.0,salaried,FEMALE,3.0,2.0,deluxe,4.0,2.0,0,2,manager,350000.0,未婚,車あり,2,0,0
45.0,Self Enquiry,1,9.0,salaried,FEMALE,3.0,2.0,deluxe,4.0,5.0,0,1,manager,318300.0,離婚済み,車なし,2,0,0
35.0,Company Invited,3,26.0,salaried,MALE,3.0,3.0,deluxe,3.0,5.0,0,4,manager,340000.0,離婚済み,車あり,1,0,0
39.0,Self Enquiry,2,14.0,smallbusiness,MALE,2.0,5.0,deluxe,5.0,3.0,0,2,manager,411645.0,独身,車あり,0,0,0
31.0,Self Enquiry,2,23.0,salaried,MALE,2.0,5.0,superdeluxe,4.0,3.0,0,1,avp,539310.0,独身,車なし,1,0,0
28.0,Self Enquiry,2,15.0,largebusiness,MALE,2.0,5.0,basic,5.0,7.0,0,2,executive,259410.0,独身,車あり,1,0,1
28.0,Company Invited,3,14.0,smallbusiness,FEMALE,2.0,5.0,standard,5.0,3.0,0,2,seniormanager,393150.0,独身,車あり,1,0,0
26.0,Company Invited,2,15.0,largebusiness,MALE,2.0,5.0,basic,5.0,7.0,1,2,executive,268050.0,独身,車あり,1,0,0
48.0,Company Invited,1,9.0,largebusiness,FEMALE,2.0,5.0,standard,5.0,2.0,0,1,seniormanager,357495.0,独身,車あり,1,0,0
41.0,Self Enquiry,2,13.0,salaried,MALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,400000.0,離婚済み,車なし,2,0,0
35.0,Self Enquiry,2,10.0,smallbusiness,MALE,4.0,5.0,standard,4.0,2.0,0,1,seniormanager,457770.0,未婚,車なし,3,0,0
32.0,Self Enquiry,2,8.0,smallbusiness,MALE,3.0,4.0,superdeluxe,5.0,5.0,0,2,avp,435990.0,離婚済み,車なし,2,0,0
48.0,Self Enquiry,2,13.0,salaried,FEMALE,3.0,4.0,standard,5.0,2.0,0,1,seniormanager,440505.0,離婚済み,車なし,2,0,0
38.0,Self Enquiry,3,31.0,smallbusiness,FEMALE,4.0,4.0,standard,4.0,2.0,0,1,seniormanager,407130.0,離婚済み,車なし,3,0,0
41.0,Company Invited,2,9.0,smallbusiness,FEMALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,420600.0,独身,車なし,2,0,0
38.0,Company Invited,2,14.0,smallbusiness,MALE,3.0,4.0,deluxe,4.0,8.0,0,2,manager,328140.0,結婚済み,車あり,2,0,0
51.0,Company Invited,2,10.0,smallbusiness,MALE,3.0,4.0,basic,4.0,6.0,0,1,executive,326970.0,独身,車あり,2,0,0
32.0,Self Enquiry,2,27.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,371565.0,結婚済み,車あり,2,0,0
42.0,Self Enquiry,2,7.0,smallbusiness,MALE,3.0,4.0,king,5.0,,0,2,seniormanager,456135.0,結婚済み,車あり,2,0,0
47.0,Self Enquiry,2,13.0,salaried,MALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,500000.0,結婚済み,車なし,2,0,0
45.0,Self Enquiry,2,16.0,smallbusiness,MALE,4.0,4.0,standard,4.0,7.0,0,2,seniormanager,397710.0,結婚済み,車なし,3,0,0
29.0,Self Enquiry,2,8.0,smallbusiness,MALE,3.0,4.0,standard,4.0,2.0,0,2,vp,382950.0,結婚済み,車あり,2,0,0
47.0,Self Enquiry,2,16.0,salaried,MALE,3.0,4.0,deluxe,4.0,7.0,0,1,manager,322050.0,結婚済み,車なし,2,0,0
39.0,Company Invited,3,11.0,largebusiness,MALE,4.0,4.0,basic,4.0,2.0,0,1,executive,314265.0,独身,車あり,3,0,0
33.0,Self Enquiry,2,16.0,largebusiness,MALE,4.0,4.0,basic,4.0,2.0,0,2,executive,316950.0,独身,車あり,3,0,1
31.0,Self Enquiry,2,6.0,smallbusiness,MALE,4.0,4.0,standard,4.0,2.0,0,2,seniormanager,468645.0,結婚済み,車あり,3,0,0
49.0,Self Enquiry,1,9.0,smallbusiness,MALE,2.0,5.0,standard,4.0,2.0,1,2,seniormanager,350700.0,未婚,車なし,1,0,0
55.0,Self Enquiry,3,27.0,smallbusiness,MALE,3.0,4.0,deluxe,4.0,2.0,1,2,manager,400000.0,未婚,車あり,2,0,1
34.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,4.0,4.0,deluxe,5.0,3.0,0,2,manager,393690.0,結婚済み,車なし,3,0,0
55.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,4.0,deluxe,5.0,7.0,0,2,manager,353940.0,離婚済み,車あり,2,0,0
32.0,Self Enquiry,1,9.0,largebusiness,MALE,3.0,5.0,basic,4.0,3.0,0,2,executive,254490.0,独身,車あり,2,0,0
46.0,Self Enquiry,1,8.0,smallbusiness,MALE,4.0,4.0,basic,5.0,3.0,0,2,executive,310000.0,独身,車あり,0,0,1
41.0,Self Enquiry,1,30.0,salaried,FEMALE,3.0,3.0,deluxe,3.0,5.0,0,4,manager,,結婚済み,車なし,1,0,0
37.0,Company Invited,2,9.0,smallbusiness,MALE,2.0,3.0,deluxe,5.0,3.0,0,3,manager,340245.0,未婚,車あり,1,0,0
36.0,Self Enquiry,2,22.0,smallbusiness,MALE,2.0,3.0,deluxe,4.0,6.0,0,3,manager,343920.0,結婚済み,車なし,1,0,1
45.0,Company Invited,2,9.0,smallbusiness,MALE,3.0,3.0,deluxe,4.0,2.0,0,3,manager,312465.0,離婚済み,車なし,2,0,0
43.0,Self Enquiry,3,14.0,smallbusiness,MALE,3.0,3.0,superdeluxe,5.0,5.0,0,3,avp,512595.0,離婚済み,車なし,2,0,0
43.0,Self Enquiry,2,9.0,smallbusiness,MALE,3.0,3.0,superdeluxe,4.0,2.0,0,3,avp,550620.0,離婚済み,車なし,2,0,0
31.0,Self Enquiry,3,17.0,smallbusiness,FEMALE,3.0,3.0,basic,4.0,1.0,0,3,executive,262890.0,結婚済み,車なし,2,0,1
34.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,3.0,standard,4.0,2.0,0,3,seniormanager,426510.0,結婚済み,車なし,1,0,0
28.0,Self Enquiry,3,,smallbusiness,MALE,3.0,3.0,deluxe,5.0,3.0,0,4,manager,290000.0,未婚,車あり,2,0,0
31.0,Self Enquiry,2,23.0,salaried,MALE,2.0,3.0,deluxe,4.0,1.0,0,3,manager,319050.0,結婚済み,車あり,1,0,0
50.0,Self Enquiry,2,10.0,salaried,MALE,3.0,3.0,standard,4.0,5.0,0,3,seniormanager,357600.0,結婚済み,車あり,2,0,0
46.0,Company Invited,2,8.0,salaried,MALE,2.0,3.0,deluxe,5.0,3.0,0,3,manager,342330.0,結婚済み,車あり,1,0,0
49.0,Self Enquiry,2,14.0,salaried,MALE,3.0,3.0,standard,4.0,3.0,0,3,seniormanager,366270.0,結婚済み,車あり,2,0,0
49.0,Company Invited,3,16.0,salaried,MALE,3.0,3.0,superdeluxe,4.0,1.0,0,4,avp,459630.0,独身,車なし,2,0,1
36.0,Company Invited,3,11.0,salaried,MALE,3.0,3.0,standard,4.0,2.0,0,3,seniormanager,340000.0,離婚済み,車なし,2,0,0
29.0,Self Enquiry,2,7.0,salaried,MALE,3.0,3.0,standard,4.0,1.0,0,3,seniormanager,440460.0,結婚済み,車なし,2,0,0
45.0,Self Enquiry,1,,smallbusiness,MALE,2.0,3.0,deluxe,4.0,1.0,0,5,avp,,結婚済み,車あり,1,0,0
42.0,Self Enquiry,1,9.0,largebusiness,MALE,2.0,3.0,basic,4.0,1.0,0,4,executive,266205.0,結婚済み,車あり,1,0,0
35.0,Self Enquiry,1,14.0,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,2.0,0,3,manager,422040.0,結婚済み,車あり,1,0,0
57.0,Company Invited,1,10.0,smallbusiness,MALE,2.0,3.0,standard,4.0,1.0,0,5,seniormanager,410685.0,未婚,車あり,1,0,0
45.0,Company Invited,1,,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,5.0,0,4,manager,309645.0,離婚済み,車なし,1,0,0
49.0,Company Invited,1,13.0,salaried,FEMALE,3.0,3.0,standard,4.0,4.0,0,4,seniormanager,400000.0,未婚,車なし,2,0,0
33.0,Self Enquiry,1,13.0,salaried,FEMALE,3.0,4.0,basic,4.0,1.0,0,4,executive,309300.0,結婚済み,車なし,2,0,0
31.0,Self Enquiry,1,13.0,salaried,FEMALE,2.0,4.0,deluxe,4.0,2.0,0,3,manager,351765.0,未婚,車あり,1,0,0
52.0,Company Invited,1,15.0,salaried,FEMALE,2.0,3.0,standard,4.0,2.0,0,5,seniormanager,400000.0,未婚,車なし,1,0,0
,Company Invited,1,25.0,salaried,MALE,2.0,3.0,deluxe,4.0,5.0,0,4,manager,,結婚済み,車あり,1,0,0
55.0,Self Enquiry,1,9.0,salaried,MALE,3.0,3.0,superdeluxe,3.0,2.0,0,4,avp,470000.0,離婚済み,車あり,1,0,0
31.0,Self Enquiry,2,7.0,smallbusiness,MALE,3.0,5.0,standard,4.0,2.0,0,1,seniormanager,368775.0,未婚,車あり,2,0,0
33.0,Company Invited,2,35.0,smallbusiness,FEMALE,4.0,5.0,deluxe,4.0,2.0,0,2,manager,369135.0,未婚,車なし,3,0,0
29.0,Company Invited,3,27.0,salaried,MALE,4.0,5.0,standard,4.0,2.0,0,2,seniormanager,374595.0,未婚,車あり,3,0,0
48.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,3.0,5.0,deluxe,4.0,2.0,0,2,manager,429915.0,結婚済み,車あり,2,0,0
26.0,Company Invited,2,17.0,largebusiness,MALE,3.0,5.0,basic,4.0,2.0,0,2,executive,320160.0,独身,車なし,2,0,1
49.0,Self Enquiry,3,8.0,smallbusiness,MALE,4.0,5.0,standard,5.0,7.0,0,1,seniormanager,426375.0,独身,車あり,3,0,0
37.0,Company Invited,1,7.0,salaried,FEMALE,3.0,5.0,standard,4.0,3.0,0,2,seniormanager,400000.0,結婚済み,車なし,2,0,1
38.0,Self Enquiry,1,14.0,salaried,MALE,3.0,5.0,basic,5.0,3.0,0,2,executive,359160.0,結婚済み,車あり,2,0,1
50.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,4.0,5.0,basic,5.0,3.0,0,2,avp,523815.0,独身,車なし,3,0,0
47.0,Self Enquiry,1,31.0,salaried,MALE,3.0,5.0,superdeluxe,5.0,3.0,1,2,avp,547290.0,結婚済み,車あり,2,0,0
48.0,Self Enquiry,2,20.0,smallbusiness,MALE,4.0,4.0,king,5.0,,0,2,seniormanager,486015.0,離婚済み,車あり,3,0,0
48.0,Self Enquiry,3,10.0,salaried,FEMALE,3.0,5.0,standard,4.0,7.0,0,2,seniormanager,366000.0,未婚,車あり,0,0,0
51.0,Company Invited,2,14.0,salaried,MALE,3.0,4.0,standard,4.0,1.0,0,1,seniormanager,500000.0,結婚済み,車あり,1,0,1
55.0,Self Enquiry,3,11.0,salaried,FEMALE,3.0,5.0,standard,4.0,4.0,0,1,seniormanager,425100.0,結婚済み,車あり,0,0,0
41.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,4.0,deluxe,4.0,2.0,0,1,manager,312885.0,離婚済み,車あり,0,0,0
32.0,Company Invited,3,15.0,smallbusiness,MALE,3.0,4.0,standard,4.0,6.0,0,2,seniormanager,416310.0,結婚済み,車あり,1,0,0
21.0,Company Invited,2,13.0,salaried,MALE,3.0,4.0,basic,4.0,1.0,0,2,seniormanager,313815.0,独身,車なし,0,0,0
36.0,Company Invited,2,8.0,smallbusiness,MALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,341250.0,離婚済み,車あり,1,0,0
20.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,4.0,basic,4.0,2.0,0,2,executive,353100.0,未婚,車あり,1,0,0
24.0,Company Invited,2,7.0,smallbusiness,FEMALE,3.0,4.0,superdeluxe,4.0,1.0,0,2,avp,479445.0,離婚済み,車なし,0,0,1
40.0,Company Invited,3,,smallbusiness,FEMALE,2.0,3.0,deluxe,5.0,1.0,0,4,manager,296400.0,独身,車あり,0,0,0
35.0,Self Enquiry,1,11.0,salaried,MALE,3.0,5.0,standard,4.0,2.0,0,2,seniormanager,459570.0,結婚済み,車あり,1,0,0
45.0,Company Invited,1,12.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,7.0,0,2,executive,,離婚済み,車あり,1,0,0
33.0,Self Enquiry,1,5.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,1,seniormanager,516270.0,未婚,車あり,1,0,0
38.0,Company Invited,1,7.0,salaried,FEMALE,3.0,5.0,standard,4.0,3.0,0,1,seniormanager,423165.0,離婚済み,車なし,1,0,0
53.0,Self Enquiry,1,10.0,salaried,FEMALE,3.0,4.0,superdeluxe,5.0,4.0,0,2,avp,544875.0,離婚済み,車あり,1,0,0
52.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,4.0,standard,4.0,5.0,0,1,seniormanager,470025.0,結婚済み,車なし,0,0,0
44.0,Self Enquiry,1,8.0,salaried,MALE,3.0,4.0,standard,4.0,2.0,1,2,seniormanager,436020.0,結婚済み,車あり,1,0,0
27.0,Self Enquiry,1,20.0,smallbusiness,MALE,4.0,5.0,deluxe,5.0,2.0,0,2,manager,387000.0,結婚済み,車あり,3,0,0
35.0,Company Invited,3,18.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,1.0,0,4,executive,253425.0,未婚,車あり,2,0,1
33.0,Company Invited,2,15.0,largebusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,400000.0,未婚,車なし,0,0,0
36.0,Self Enquiry,3,16.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,379770.0,未婚,車なし,0,0,0
39.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,4.0,standard,4.0,7.0,0,3,seniormanager,404925.0,独身,車なし,0,0,1
30.0,Company Invited,2,12.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,398880.0,結婚済み,車あり,0,0,0
42.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,2.0,0,4,executive,330000.0,離婚済み,車なし,1,0,1
25.0,Company Invited,2,16.0,smallbusiness,MALE,2.0,4.0,basic,4.0,3.0,0,3,executive,344265.0,離婚済み,車あり,0,0,0
47.0,Company Invited,2,6.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,406215.0,未婚,車なし,1,0,0
36.0,Self Enquiry,3,17.0,smallbusiness,MALE,2.0,4.0,basic,4.0,5.0,0,4,executive,271485.0,独身,車あり,0,0,0
39.0,Self Enquiry,3,,smallbusiness,MALE,2.0,4.0,basic,4.0,2.0,0,3,executive,311400.0,独身,車あり,1,0,1
23.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,3.0,0,4,executive,300000.0,独身,車なし,0,0,0
46.0,Self Enquiry,2,14.0,smallbusiness,FEMALE,2.0,4.0,deluxe,4.0,7.0,0,3,manager,331260.0,未婚,車あり,1,0,0
35.0,Company Invited,3,8.0,salaried,FEMALE,2.0,4.0,superdeluxe,4.0,1.0,0,3,avp,416475.0,離婚済み,車なし,1,0,0
46.0,Self Enquiry,3,8.0,salaried,MALE,2.0,4.0,standard,5.0,2.0,0,3,seniormanager,478620.0,離婚済み,車なし,0,0,0
43.0,Self Enquiry,3,16.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,317925.0,結婚済み,車なし,0,0,0
45.0,Self Enquiry,2,19.0,salaried,FEMALE,2.0,4.0,deluxe,4.0,2.0,0,3,manager,268395.0,結婚済み,車なし,0,0,0
37.0,Self Enquiry,2,13.0,salaried,MALE,2.0,4.0,deluxe,4.0,3.0,0,4,manager,348885.0,結婚済み,車あり,0,0,0
55.0,Self Enquiry,3,7.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,382260.0,結婚済み,車あり,1,0,0
54.0,Self Enquiry,3,11.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,349680.0,結婚済み,車なし,1,0,0
23.0,Self Enquiry,2,10.0,smallbusiness,MALE,2.0,4.0,basic,4.0,3.0,1,4,executive,252030.0,結婚済み,車なし,0,0,0
56.0,Company Invited,2,7.0,largebusiness,MALE,2.0,4.0,standard,4.0,2.0,1,3,seniormanager,500000.0,結婚済み,車なし,0,0,1
54.0,Company Invited,2,7.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,5.0,1.0,1,3,avp,484680.0,結婚済み,車あり,0,0,0
43.0,Self Enquiry,1,10.0,smallbusiness,MALE,2.0,4.0,basic,4.0,3.0,0,3,seniormanager,451575.0,独身,車あり,1,0,0
32.0,Company Invited,1,16.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,420000.0,未婚,車なし,0,0,0
30.0,Self Enquiry,1,10.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,1.0,0,5,executive,261030.0,結婚済み,車なし,0,0,0
31.0,Self Enquiry,1,12.0,largebusiness,MALE,2.0,4.0,standard,4.0,2.0,0,3,seniormanager,382740.0,結婚済み,車あり,0,0,0
19.0,Self Enquiry,1,26.0,largebusiness,MALE,2.0,4.0,basic,4.0,2.0,0,4,executive,258585.0,独身,車あり,1,0,1
52.0,Self Enquiry,1,16.0,salaried,FEMALE,2.0,4.0,deluxe,4.0,1.0,0,3,manager,356850.0,結婚済み,車なし,0,0,0
45.0,Self Enquiry,1,8.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,375210.0,未婚,車あり,1,0,0
43.0,Self Enquiry,1,15.0,salaried,MALE,2.0,5.0,king,5.0,7.0,0,3,avp,484155.0,結婚済み,車あり,1,0,0
33.0,Self Enquiry,1,16.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,400000.0,未婚,車なし,0,0,0
52.0,Company Invited,1,9.0,salaried,FEMALE,2.0,4.0,standard,4.0,4.0,1,4,seniormanager,488715.0,未婚,車あり,0,0,0
53.0,Self Enquiry,2,17.0,salaried,MALE,3.0,1.0,standard,4.0,6.0,0,2,seniormanager,329055.0,結婚済み,車なし,2,0,0
35.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,,deluxe,5.0,3.0,0,2,manager,361650.0,未婚,車あり,1,0,0
41.0,Company Invited,2,15.0,smallbusiness,MALE,2.0,2.0,deluxe,4.0,1.0,0,1,manager,336870.0,離婚済み,車あり,1,0,0
39.0,Company Invited,3,23.0,smallbusiness,FEMALE,2.0,1.0,superdeluxe,4.0,2.0,0,2,avp,366330.0,結婚済み,車なし,1,0,0
